StartDateTime	Temperature	WindSpeed	WindDirection	SunHour	Condition	UltravioletIndex	MeanSeaLevelPressure	DewPoint	Humidity	PrecipitationProbability	IsHistoricalEstimated
03/06/2018 14.00	26	7	261	1	1	4	1015	14	0	0	False
03/06/2018 15.00	26	7	260	1	1	3	1014	13	0	0	False
03/06/2018 16.00	25	7	259	1	1	2	1014	13	0	0	False
03/06/2018 17.00	23	7	256	1	1	1	1013	13	0	0	False
03/06/2018 18.00	22	6	254	1	1	0	1013	12	0	1	False
03/06/2018 19.00	20	6	253	1	1	0	1012	13	0	2	False
03/06/2018 20.00	18	5	252	0	1	0	1012	13	0	4	False
03/06/2018 21.00	17	6	252	0	1	0	1012	13	0	11	False
03/06/2018 22.00	17	6	254	0	1	0	1012	13	0	11	False
03/06/2018 23.00	16	6	254	0	1	0	1011	13	0	12	False
04/06/2018 00.00	16	6	256	0	1	0	1011	15	0	0	False
04/06/2018 01.00	16	6	257	0	1	0	1011	15	0	0	False
04/06/2018 02.00	15	6	259	0	1	0	1010	14	0	0	False
04/06/2018 03.00	15	5	261	0	1	0	1010	14	0	3	False
04/06/2018 04.00	15	6	265	1	1	0	1009	14	0	5	False
04/06/2018 05.00	17	5	270	1	1	0	1009	15	0	5	False
04/06/2018 06.00	18	6	271	1	1	1	1009	15	0	5	False
04/06/2018 07.00	20	6	274	1	1	2	1009	14	0	3	False
04/06/2018 08.00	21	6	277	1	1	3	1009	14	0	2	False
04/06/2018 09.00	22	5	279	1	1	4	1009	14	0	1	False
04/06/2018 10.00	23	5	285	1	1	5	1009	14	0	0	False
04/06/2018 11.00	24	5	300	1	1	5	1009	14	0	0	False
04/06/2018 12.00	24	5	302	1	1	5	1009	14	0	0	False
04/06/2018 13.00	25	4	319	1	1	5	1009	14	0	0	False
04/06/2018 14.00	25	5	331	1	1	4	1008	13	0	0	False
04/06/2018 15.00	25	4	349	1	1	3	1008	13	0	0	False
04/06/2018 16.00	25	5	14	1	1	2	1008	12	0	0	False
04/06/2018 17.00	24	5	15	1	1	1	1008	11	0	0	False
04/06/2018 18.00	23	4	9	1	1	0	1009	10	0	0	False
04/06/2018 19.00	21	4	357	1	1	0	1009	12	0	1	False
04/06/2018 20.00	19	3	343	0	1	0	1010	13	0	2	False
04/06/2018 21.00	17	3	337	0	1	0	1010	13	0	3	False
04/06/2018 22.00	16	3	0	0	1	0	1011	12	0	4	False
04/06/2018 23.00	15	2	38	0	1	0	1012	12	0	5	False
05/06/2018 00.00	15	2	64	0	1	0	1012	12	0	0	False
05/06/2018 01.00	15	3	59	0	1	0	1012	11	0	0	False
05/06/2018 02.00	15	3	57	0	1	0	1013	10	0	0	False
05/06/2018 03.00	15	4	60	0	1	0	1014	10	0	0	False
05/06/2018 04.00	16	5	59	1	1	0	1014	9	0	0	False
05/06/2018 05.00	16	6	62	1	1	0	1015	8	0	0	False
05/06/2018 06.00	17	6	63	1	1	1	1015	6	0	0	False
05/06/2018 07.00	17	6	66	1	1	2	1016	5	0	0	False
05/06/2018 08.00	18	6	67	1	1	3	1016	5	0	0	False
05/06/2018 09.00	18	6	71	1	1	4	1017	4	0	0	False
05/06/2018 10.00	18	6	69	1	1	5	1017	4	0	0	False
05/06/2018 11.00	19	6	74	1	1	5	1017	3	0	0	False
05/06/2018 12.00	19	4	80	1	1	5	1017	1	0	0	False
05/06/2018 13.00	19	4	80	1	1	5	1017	2	0	0	False
05/06/2018 14.00	19	4	82	1	1	4	1017	2	0	0	False
05/06/2018 15.00	20	4	86	1	1	3	1017	2	0	0	False
05/06/2018 16.00	20	4	91	1	1	2	1016	2	0	0	False
05/06/2018 17.00	20	3	98	1	1	1	1016	2	0	0	False
05/06/2018 18.00	19	3	100	1	1	0	1016	2	0	0	False
05/06/2018 19.00	18	3	107	1	1	0	1016	4	0	0	False
05/06/2018 20.00	15	2	119	0	1	0	1017	6	0	0	False
05/06/2018 21.00	14	2	119	0	1	0	1017	6	0	0	False
05/06/2018 22.00	13	2	127	0	1	0	1017	6	0	1	False
05/06/2018 23.00	12	1	126	0	1	0	1018	6	0	2	False
06/06/2018 00.00	11	2	120	0	1	0	1018	7	0	0	False
06/06/2018 01.00	11	2	123	0	1	0	1018	7	0	0	False
06/06/2018 02.00	11	2	130	0	1	0	1018	8	0	0	False
06/06/2018 03.00	12	2	132	0	1	0	1018	9	0	0	False
06/06/2018 04.00	13	2	132	1	1	0	1018	10	0	1	False
06/06/2018 05.00	16	2	134	1	1	0	1018	11	0	1	False
06/06/2018 06.00	18	2	140	1	1	1	1019	10	0	0	False
06/06/2018 07.00	20	2	142	1	1	2	1019	9	0	0	False
06/06/2018 08.00	21	2	151	1	1	3	1019	7	0	0	False
06/06/2018 09.00	22	2	165	1	1	4	1018	6	0	0	False
06/06/2018 10.00	23	2	184	1	1	5	1018	7	0	0	False
06/06/2018 11.00	24	2	194	1	1	6	1018	7	0	0	False
06/06/2018 12.00	24	2	205	1	1	5	1018	8	0	0	False
06/06/2018 13.00	25	2	200	1	1	5	1018	9	0	0	False
06/06/2018 14.00	25	2	172	0,5	2	4	1018	9	0	0	False
06/06/2018 15.00	24	2	130	0,5	2	3	1017	9	0	0	False
06/06/2018 16.00	24	2	33	0,5	2	1	1017	9	0	0	False
06/06/2018 17.00	24	3	16	0,5	2	1	1017	10	0	0	False
06/06/2018 18.00	23	3	281	0,5	2	0	1017	10	0	0	False
06/06/2018 19.00	22	2	318	0,5	2	0	1018	11	0	1	False
06/06/2018 20.00	19	2	184	0	2	0	1018	11	0	1	False
06/06/2018 21.00	18	2	191	0	2	0	1018	11	0	1	False
06/06/2018 22.00	17	2	197	0	2	0	1018	10	0	1	False
06/06/2018 23.00	16	2	201	0	2	0	1018	10	0	2	False
07/06/2018 00.00	16	3	201	0	2	0	1018	10	0	2	False
07/06/2018 01.00	15	2	201	0	2	0	1018	9	0	2	False
07/06/2018 02.00	15	2	203	0	2	0	1018	9	0	3	False
07/06/2018 03.00	14	2	207	0,5	2	0	1018	9	0	3	False
07/06/2018 04.00	16	2	202	0,5	2	0	1018	9	0	2	False
07/06/2018 05.00	17	2	206	0,5	2	0	1018	10	0	2	False
07/06/2018 06.00	19	2	198	0,5	2	1	1018	11	0	1	False
07/06/2018 07.00	21	3	177	0,5	2	2	1018	10	0	1	False
07/06/2018 08.00	23	4	176	0,5	2	3	1018	10	0	0	False
07/06/2018 09.00	24	4	177	0,5	2	4	1018	9	0	0	False
07/06/2018 10.00	24	4	177	0,5	2	5	1018	9	0	0	False
07/06/2018 11.00	25	4	174	0,5	2	6	1018	8	0	0	False
07/06/2018 12.00	26	4	176	0,5	2	5	1018	8	0	0	False
07/06/2018 13.00	26	4	175	0,5	2	5	1017	8	0	0	False
07/06/2018 14.00	26	4	181	1	1	4	1017	8	0	0	False
07/06/2018 15.00	26	3	188	0,5	2	3	1016	8	0	0	False
07/06/2018 16.00	26	3	195	0,5	2	2	1016	9	0	0	False
07/06/2018 17.00	25	3	199	0,5	2	1	1015	9	0	0	False
07/06/2018 18.00	24	2	243	0,5	2	0	1015	10	0	1	False
07/06/2018 19.00	22	2	288	0,5	2	0	1015	11	0	1	False
07/06/2018 20.00	20	1	279	0	1	0	1016	12	0	3	False
07/06/2018 21.00	18	1	261	0	1	0	1016	11	0	4	False
07/06/2018 22.00	16	1	262	0	1	0	1015	11	0	5	False
07/06/2018 23.00	15	2	256	0	1	0	1015	11	0	5	False
08/06/2018 00.00	14	1	238	0	2	0	1016	10	0	0	False
08/06/2018 01.00	13	1	258	0	2	0	1016	10	0	0	False
08/06/2018 02.00	13	1	277	0	1	0	1016	10	0	0	False
08/06/2018 03.00	13	1	290	1	1	0	1015	11	0	0	False
08/06/2018 04.00	14	1	300	1	1	0	1015	12	0	1	False
08/06/2018 05.00	17	1	297	1	1	0	1015	12	0	1	False
08/06/2018 06.00	19	1	278	1	1	1	1016	12	0	1	False
08/06/2018 07.00	22	1	266	1	1	2	1016	11	0	0	False
08/06/2018 08.00	23	2	252	1	1	3	1016	11	0	0	False
08/06/2018 09.00	24	2	260	1	1	4	1016	10	0	0	False
08/06/2018 10.00	25	2	266	1	1	5	1016	9	0	0	False
08/06/2018 11.00	26	2	273	1	1	6	1016	9	0	0	False
08/06/2018 12.00	26	2	283	1	1	5	1016	10	0	0	False
08/06/2018 13.00	27	3	291	1	1	5	1016	10	0	0	False
08/06/2018 14.00	26	3	319	1	1	4	1015	10	0	0	False
08/06/2018 15.00	26	3	335	1	1	3	1015	10	0	0	False
08/06/2018 16.00	26	2	353	1	1	2	1015	10	0	0	False
08/06/2018 17.00	25	2	3	0,5	2	1	1015	10	0	0	False
08/06/2018 18.00	24	2	358	0,5	2	0	1015	10	0	0	False
08/06/2018 19.00	23	2	3	0,5	2	0	1015	11	0	1	False
08/06/2018 20.00	20	1	45	0	2	0	1015	12	0	1	False
08/06/2018 21.00	18	1	103	0	2	0	1016	12	0	3	False
08/06/2018 22.00	17	1	120	0	2	0	1016	12	0	3	False
08/06/2018 23.00	17	1	146	0	3	0	1016	12	0	3	False
09/06/2018 00.00	16	2	138	0	3	0	1016	13	0	18	False
09/06/2018 01.00	16	2	138	0	3	0	1015	13	0	3	False
09/06/2018 02.00	16	2	141	0	3	0	1015	12	0	0	False
09/06/2018 03.00	16	1	140	0	3	0	1015	12	0	0	False
09/06/2018 04.00	17	1	135	0	3	0	1015	12	0	0	False
09/06/2018 05.00	19	1	138	0	3	0	1015	12	0	0	False
09/06/2018 06.00	20	2	145	0	4	1	1015	13	0	0	False
09/06/2018 07.00	22	2	143	0	4	1	1016	13	0	0	False
09/06/2018 08.00	23	3	149	0	3	2	1015	12	0	0	False
09/06/2018 09.00	24	2	167	0	3	3	1015	12	0	0	False
09/06/2018 10.00	25	3	167	0	3	3	1015	11	0	0	False
09/06/2018 11.00	26	3	156	0	3	4	1015	11	0	1	False
09/06/2018 12.00	18	3	171	0	12	4	1015	13	0	58	False
09/06/2018 13.00	19	4	188	0	12	4	1015	13	0	49	False
09/06/2018 14.00	20	4	217	0	12	3	1015	13	0	47	False
09/06/2018 15.00	25	3	236	0	3	2	1014	13	0	7	False
09/06/2018 16.00	24	2	255	0	3	1	1014	13	0	9	False
09/06/2018 17.00	24	2	291	0	3	1	1014	13	0	2	False
09/06/2018 18.00	23	2	314	0,5	2	0	1014	14	0	1	False
09/06/2018 19.00	22	2	314	0,5	2	0	1014	14	0	2	False
09/06/2018 20.00	20	1	313	0	2	0	1014	14	0	3	False
09/06/2018 21.00	19	1	308	0	2	0	1014	14	0	5	False
09/06/2018 22.00	18	1	321	0	2	0	1014	14	0	6	False
09/06/2018 23.00	17	1	319	0	2	0	1014	15	0	7	False
10/06/2018 00.00	17	1	233	0	2	0	1013	13	0	13	False
10/06/2018 01.00	17	1	248	0	2	0	1013	13	0	11	False
10/06/2018 02.00	16	1	246	0	2	0	1013	13	0	12	False
10/06/2018 03.00	16	1	238	0,5	2	0	1012	14	0	3	False
10/06/2018 04.00	17	1	293	0,5	2	0	1012	15	0	13	False
10/06/2018 05.00	18	1	327	0	3	0	1012	16	0	14	False
10/06/2018 06.00	20	1	322	0	3	1	1012	16	0	11	False
10/06/2018 07.00	21	2	259	0	3	1	1012	16	0	15	False
10/06/2018 08.00	22	3	213	0	3	2	1011	16	0	24	False
10/06/2018 09.00	22	3	237	0	13	3	1011	15	0	63	False
10/06/2018 10.00	21	3	259	0	13	2	1011	15	0	84	False
10/06/2018 11.00	21	4	271	0	13	2	1011	15	0	91	False
10/06/2018 12.00	19	4	289	0	13	1	1011	17	0	99	False
10/06/2018 13.00	17	4	297	0	13	1	1011	16	0	99	False
10/06/2018 14.00	16	4	304	0	13	1	1011	16	0	99	False
10/06/2018 15.00	17	4	303	0	13	1	1010	14	0	96	False
10/06/2018 16.00	17	3	288	0	12	1	1009	14	0	59	False
10/06/2018 17.00	17	4	278	0	3	0	1009	14	0	24	False
10/06/2018 18.00	17	4	270	0	3	0	1009	13	0	18	False
10/06/2018 19.00	16	4	265	0	3	0	1009	13	0	20	False
10/06/2018 20.00	15	4	258	0	3	0	1009	13	0	12	False
10/06/2018 21.00	15	4	257	0	2	0	1009	12	0	12	False
10/06/2018 22.00	14	4	246	0	2	0	1009	12	0	12	False
10/06/2018 23.00	14	4	245	0	3	0	1008	12	0	12	False
11/06/2018 00.00	14	4	253	0	4	0	1008	11	0	0	False
11/06/2018 01.00	14	4	258	0	4	0	1007	11	0	3	False
11/06/2018 02.00	14	4	261	0	4	0	1007	12	0	5	False
11/06/2018 03.00	14	6	267	0	4	0	1007	12	0	6	False
11/06/2018 04.00	14	6	272	0	4	0	1007	12	0	12	False
11/06/2018 05.00	15	7	274	0	4	0	1006	12	0	12	False
11/06/2018 06.00	15	8	274	0	3	1	1006	11	0	14	False
11/06/2018 07.00	16	9	271	0	4	1	1006	11	0	4	False
11/06/2018 08.00	16	9	267	0,5	2	1	1006	11	0	9	False
11/06/2018 09.00	17	9	265	0,5	2	2	1006	11	0	6	False
11/06/2018 10.00	17	10	263	0,5	2	2	1006	10	0	14	False
11/06/2018 11.00	17	10	263	0,5	2	2	1006	10	0	21	False
11/06/2018 12.00	16	9	269	0,5	2	4	1006	10	0	24	False
11/06/2018 13.00	16	9	271	0,5	2	3	1005	11	0	14	False
11/06/2018 14.00	16	9	274	0,5	2	2	1005	11	0	9	False
11/06/2018 15.00	17	9	274	0,5	2	1	1005	11	0	6	False
11/06/2018 16.00	17	9	274	0	3	1	1005	11	0	2	False
11/06/2018 17.00	17	8	274	0,5	2	1	1005	11	0	2	False
11/06/2018 18.00	17	7	273	0,5	2	0	1005	11	0	4	False
11/06/2018 19.00	16	6	272	1	1	0	1005	11	0	5	False
11/06/2018 20.00	15	5	267	0	1	0	1005	12	0	6	False
11/06/2018 21.00	15	4	265	0	1	0	1005	12	0	7	False
11/06/2018 22.00	14	4	268	0	1	0	1005	12	0	8	False
11/06/2018 23.00	14	4	266	0	1	0	1005	12	0	8	False
12/06/2018 00.00	13	4	268	0	2	0	1005	12	0	0	False
12/06/2018 01.00	12	4	263	0	2	0	1005	12	0	0	False
12/06/2018 02.00	13	3	257	0	1	0	1005	12	0	0	False
12/06/2018 03.00	13	2	255	1	1	0	1005	12	0	2	False
12/06/2018 04.00	14	2	261	1	1	0	1005	13	0	4	False
12/06/2018 05.00	16	2	271	1	1	0	1006	14	0	4	False
12/06/2018 06.00	17	2	274	0,5	2	1	1006	14	0	4	False
12/06/2018 07.00	19	2	291	0,5	2	2	1006	14	0	2	False
12/06/2018 08.00	20	2	17	0,5	2	3	1006	14	0	1	False
12/06/2018 09.00	21	2	30	0	3	3	1006	13	0	23	False
12/06/2018 10.00	21	3	66	0	3	4	1006	13	0	19	False
12/06/2018 11.00	22	3	70	0,5	2	5	1007	13	0	24	False
12/06/2018 12.00	21	2	70	0	12	5	1007	13	0	37	False
12/06/2018 13.00	22	2	81	0	12	4	1007	12	0	31	False
12/06/2018 14.00	22	2	40	0	12	3	1007	13	0	36	False
12/06/2018 15.00	21	2	49	0	3	2	1007	13	0	24	False
12/06/2018 16.00	21	2	316	0	3	1	1007	13	0	17	False
12/06/2018 17.00	21	2	294	0,5	2	1	1007	13	0	11	False
12/06/2018 18.00	21	2	307	0,5	2	0	1007	13	0	2	False
12/06/2018 19.00	19	2	307	0,5	2	0	1007	13	0	4	False
12/06/2018 20.00	18	2	293	0	2	0	1007	14	0	6	False
12/06/2018 21.00	16	2	294	0	1	0	1007	14	0	7	False
12/06/2018 22.00	15	2	285	0	1	0	1007	13	0	8	False
12/06/2018 23.00	14	2	267	0	1	0	1007	14	0	9	False
13/06/2018 00.00	12	3	245	0	2	0	1007	11	0	0	False
13/06/2018 01.00	12	4	245	0	1	0	1007	11	0	0	False
13/06/2018 02.00	12	3	239	0	1	0	1007	12	0	0	False
13/06/2018 03.00	12	3	240	1	1	0	1007	12	0	3	False
13/06/2018 04.00	13	3	246	1	1	0	1007	12	0	4	False
13/06/2018 05.00	14	3	247	1	1	0	1006	12	0	4	False
13/06/2018 06.00	16	4	247	1	1	1	1006	12	0	4	False
13/06/2018 07.00	17	4	237	1	1	2	1007	12	0	3	False
13/06/2018 08.00	18	4	235	1	1	3	1007	11	0	1	False
13/06/2018 09.00	19	4	240	1	1	4	1007	11	0	1	False
13/06/2018 10.00	20	5	244	1	1	5	1007	11	0	0	False
13/06/2018 11.00	20	5	247	1	1	6	1007	11	0	0	False
13/06/2018 12.00	18	6	255	1	1	5	1007	10	0	0	False
13/06/2018 13.00	19	6	262	1	1	5	1007	10	0	0	False
13/06/2018 14.00	19	7	270	0,5	2	4	1007	11	0	0	False
13/06/2018 15.00	20	6	272	0,5	2	3	1007	11	0	0	False
13/06/2018 16.00	19	7	272	0,5	2	2	1008	11	0	0	False
13/06/2018 17.00	18	7	272	0,5	2	1	1008	11	0	1	False
13/06/2018 18.00	17	7	272	1	1	0	1008	10	0	2	False
13/06/2018 19.00	16	6	269	1	1	0	1008	10	0	3	False
13/06/2018 20.00	15	5	262	0	1	0	1009	10	0	4	False
13/06/2018 21.00	14	4	259	0	1	0	1009	10	0	5	False
13/06/2018 22.00	13	5	258	0	2	0	1009	9	0	6	False
13/06/2018 23.00	13	4	254	0	2	0	1009	9	0	6	False
14/06/2018 00.00	13	4	248	0	3	0	1009	9	0	6	False
14/06/2018 01.00	13	4	247	0	3	0	1009	9	0	6	False
14/06/2018 02.00	13	4	234	0	4	0	1009	9	0	5	False
14/06/2018 03.00	13	4	227	0	4	0	1009	9	0	5	False
14/06/2018 04.00	13	4	218	0	4	0	1009	10	0	5	False
14/06/2018 05.00	14	4	206	0	4	0	1008	11	0	4	False
14/06/2018 06.00	15	5	206	0	4	1	1008	11	0	10	False
14/06/2018 07.00	16	6	201	0	4	1	1008	12	0	19	False
14/06/2018 08.00	17	7	201	0	12	1	1008	12	0	44	False
14/06/2018 09.00	18	7	207	0	12	2	1007	12	0	43	False
14/06/2018 10.00	18	8	206	0	12	2	1007	13	0	47	False
14/06/2018 11.00	18	8	204	0	12	2	1007	14	0	40	False
14/06/2018 12.00	18	7	200	0	12	2	1006	14	0	40	False
14/06/2018 13.00	18	8	200	0	12	2	1006	13	0	49	False
14/06/2018 14.00	18	8	203	0	12	2	1006	13	0	65	False
14/06/2018 15.00	18	8	202	0	13	1	1005	13	0	88	False
14/06/2018 16.00	17	8	207	0	13	1	1005	12	0	88	False
14/06/2018 17.00	16	9	209	0	13	0	1005	13	0	89	False
14/06/2018 18.00	16	8	212	0	12	0	1005	13	0	36	False
14/06/2018 19.00	16	7	216	0	12	0	1005	13	0	33	False
14/06/2018 20.00	16	6	220	0	12	0	1005	13	0	40	False
14/06/2018 21.00	15	7	228	0	2	0	1006	13	0	7	False
14/06/2018 22.00	15	6	234	0	2	0	1006	12	0	7	False
14/06/2018 23.00	14	6	242	0	2	0	1007	12	0	9	False
15/06/2018 00.00	13	4	249	0	1	0	1009	11	0	0	False
15/06/2018 01.00	12	4	245	0	1	0	1010	11	0	0	False
15/06/2018 02.00	12	4	234	0	1	0	1011	10	0	0	False
15/06/2018 03.00	12	3	232	1	1	0	1011	11	0	0	False
15/06/2018 04.00	13	4	239	1	1	0	1011	11	0	3	False
15/06/2018 05.00	14	4	246	0,5	2	0	1012	12	0	5	False
15/06/2018 06.00	15	5	249	0,5	2	1	1012	12	0	8	False
15/06/2018 07.00	16	6	248	0,5	2	2	1013	11	0	2	False
15/06/2018 08.00	17	6	254	1	1	3	1014	9	0	0	False
15/06/2018 09.00	18	6	253	0,5	2	4	1014	8	0	0	False
15/06/2018 10.00	18	7	252	0,5	2	5	1014	8	0	0	False
15/06/2018 11.00	19	7	251	0,5	2	6	1015	8	0	4	False
15/06/2018 12.00	18	6	252	1	1	6	1015	7	0	0	False
15/06/2018 13.00	19	6	254	0,5	2	5	1015	7	0	0	False
15/06/2018 14.00	19	6	255	0,5	2	4	1015	7	0	0	False
15/06/2018 15.00	19	5	253	0	3	2	1015	7	0	0	False
15/06/2018 16.00	19	5	252	0	3	2	1015	7	0	0	False
15/06/2018 17.00	19	5	251	0,5	2	1	1015	7	0	0	False
15/06/2018 18.00	18	4	252	0,5	2	0	1016	8	0	0	False
15/06/2018 19.00	17	4	250	0	3	0	1016	8	0	1	False
15/06/2018 20.00	16	3	242	0	4	0	1016	9	0	2	False
15/06/2018 21.00	15	2	237	0	4	0	1016	9	0	2	False
15/06/2018 22.00	15	3	238	0	3	0	1016	9	0	3	False
15/06/2018 23.00	13	2	224	0	3	0	1016	10	0	4	False
16/06/2018 00.00	13	2	217	0	3	0	1016	10	0	16	False
16/06/2018 01.00	13	2	217	0	3	0	1016	10	0	6	False
16/06/2018 02.00	12	2	212	0	3	0	1016	10	0	7	False
16/06/2018 03.00	13	2	209	0	3	0	1017	10	0	2	False
16/06/2018 04.00	13	2	209	0	4	0	1017	11	0	3	False
16/06/2018 05.00	14	2	213	0	4	0	1017	11	0	3	False
16/06/2018 06.00	15	2	219	0	4	0	1017	12	0	4	False
16/06/2018 07.00	16	2	211	0	4	1	1017	11	0	2	False
16/06/2018 08.00	17	3	203	0	4	2	1017	10	0	1	False
16/06/2018 09.00	18	3	184	0	3	3	1016	9	0	1	False
16/06/2018 10.00	19	4	168	0	4	3	1016	9	0	0	False
16/06/2018 11.00	20	5	149	0	4	4	1016	9	0	17	False
16/06/2018 12.00	19	3	141	0	3	4	1016	10	0	16	False
16/06/2018 13.00	19	4	139	0	12	3	1016	10	0	45	False
16/06/2018 14.00	19	4	136	0	12	2	1015	11	0	45	False
16/06/2018 15.00	19	5	138	0	12	1	1015	11	0	40	False
16/06/2018 16.00	18	4	137	0	13	1	1014	11	0	84	False
16/06/2018 17.00	16	4	128	0	13	0	1014	13	0	82	False
16/06/2018 18.00	16	4	127	0	13	0	1013	13	0	75	False
16/06/2018 19.00	16	4	125	0	13	0	1012	14	0	83	False
16/06/2018 20.00	16	4	152	0	13	0	1012	14	0	82	False
16/06/2018 21.00	16	5	156	0	12	0	1012	14	0	56	False
16/06/2018 22.00	16	4	168	0	12	0	1011	14	0	37	False
16/06/2018 23.00	15	4	184	0	12	0	1011	14	0	46	False
17/06/2018 00.00	13	2	175	0	2	0	1012	13	0	0	False
17/06/2018 01.00	13	2	196	0	2	0	1011	13	0	1	False
17/06/2018 02.00	13	2	207	0	3	0	1011	13	0	1	False
17/06/2018 03.00	13	2	209	0	3	0	1011	13	0	1	False
17/06/2018 04.00	14	2	206	0	3	0	1011	13	0	4	False
17/06/2018 05.00	14	2	205	0	3	0	1010	14	0	16	False
17/06/2018 06.00	15	3	204	0	3	1	1010	13	0	24	False
17/06/2018 07.00	16	3	195	0	3	2	1010	13	0	24	False
17/06/2018 08.00	17	4	188	0	12	2	1009	12	0	34	False
17/06/2018 09.00	18	5	193	0	12	4	1009	11	0	44	False
17/06/2018 10.00	18	5	200	0	13	3	1009	11	0	100	False
17/06/2018 11.00	16	6	221	0	13	4	1009	13	0	93	False
17/06/2018 12.00	14	4	246	0	3	4	1009	12	0	5	False
17/06/2018 13.00	15	5	248	0,5	2	4	1010	11	0	3	False
17/06/2018 14.00	15	6	249	0,5	2	4	1011	9	0	3	False
17/06/2018 15.00	17	8	248	0,5	2	3	1011	8	0	3	False
17/06/2018 16.00	17	7	246	0,5	2	2	1011	8	0	0	False
17/06/2018 17.00	17	7	246	0,5	2	1	1011	8	0	1	False
17/06/2018 18.00	16	7	247	0,5	2	0	1012	8	0	2	False
17/06/2018 19.00	15	6	247	0,5	2	0	1012	9	0	3	False
17/06/2018 20.00	14	5	241	0	2	0	1012	10	0	4	False
17/06/2018 21.00	14	4	236	0	2	0	1013	10	0	6	False
17/06/2018 22.00	14	4	241	0	2	0	1013	10	0	6	False
17/06/2018 23.00	13	4	237	0	2	0	1013	10	0	6	False
18/06/2018 00.00	13	4	232	0	2	0	1013	10	0	7	False
18/06/2018 01.00	13	4	233	0	2	0	1014	10	0	7	False
18/06/2018 02.00	12	4	221	0	1	0	1014	10	0	8	False
18/06/2018 03.00	12	4	223	1	1	0	1014	10	0	8	False
18/06/2018 04.00	12	4	222	0,5	2	0	1014	11	0	7	False
18/06/2018 05.00	13	5	225	0,5	2	0	1013	11	0	6	False
18/06/2018 06.00	15	5	225	0	3	1	1013	12	0	5	False
18/06/2018 07.00	16	6	221	0	4	1	1013	12	0	9	False
18/06/2018 08.00	17	6	216	0	4	2	1013	11	0	13	False
18/06/2018 09.00	17	6	212	0	4	2	1013	11	0	24	False
18/06/2018 10.00	17	7	211	0	12	2	1013	12	0	33	False
18/06/2018 11.00	18	7	217	0	12	2	1013	13	0	45	False
18/06/2018 12.00	17	8	218	0	12	4	1013	13	0	30	False
18/06/2018 13.00	17	8	218	0	4	2	1013	13	0	8	False
18/06/2018 14.00	17	8	221	0	12	2	1013	14	0	30	False
18/06/2018 15.00	17	7	226	0	12	1	1012	14	0	47	False
18/06/2018 16.00	17	7	234	0	12	1	1012	14	0	31	False
18/06/2018 17.00	17	7	242	0	4	1	1012	14	0	24	False
18/06/2018 18.00	17	6	248	0	4	0	1012	13	0	8	False
18/06/2018 19.00	16	6	248	0	3	0	1012	13	0	7	False
18/06/2018 20.00	15	5	246	0	2	0	1012	13	0	8	False
18/06/2018 21.00	15	5	240	0	3	0	1012	12	0	14	False
18/06/2018 22.00	14	5	246	0	2	0	1012	11	0	7	False
18/06/2018 23.00	13	5	243	0	1	0	1012	11	0	7	False
19/06/2018 00.00	13	5	240	0	1	0	1012	10	0	7	False
19/06/2018 01.00	13	5	234	0	2	0	1012	10	0	7	False
19/06/2018 02.00	13	5	227	0	3	0	1012	11	0	13	False
19/06/2018 03.00	13	6	227	0	12	0	1012	11	0	40	False
19/06/2018 04.00	14	6	232	0	12	0	1012	12	0	32	False
19/06/2018 05.00	14	6	243	0	12	0	1012	13	0	53	False
19/06/2018 06.00	15	7	253	0	12	1	1012	13	0	34	False
19/06/2018 07.00	16	8	262	0	3	1	1013	12	0	23	False
19/06/2018 08.00	16	8	272	0	3	2	1013	11	0	10	False
19/06/2018 09.00	16	8	274	0	3	3	1014	9	0	1	False
19/06/2018 10.00	16	8	273	0,5	2	5	1014	8	0	0	False
19/06/2018 11.00	17	9	269	0	3	5	1015	7	0	0	False
19/06/2018 12.00	17	9	269	0	3	4	1016	7	0	0	False
19/06/2018 13.00	17	9	267	0,5	2	5	1016	7	0	0	False
19/06/2018 14.00	17	9	269	0,5	2	4	1017	7	0	0	False
19/06/2018 15.00	16	9	268	1	1	3	1017	7	0	0	False
19/06/2018 16.00	16	8	266	1	1	2	1018	7	0	0	False
19/06/2018 17.00	15	8	266	1	1	1	1018	7	0	0	False
19/06/2018 18.00	15	8	268	1	1	0	1018	7	0	1	False
19/06/2018 19.00	14	6	266	1	1	0	1018	7	0	2	False
19/06/2018 20.00	13	5	262	0	2	0	1018	8	0	3	False
19/06/2018 21.00	13	5	259	0	2	0	1019	8	0	4	False
19/06/2018 22.00	12	4	259	0	2	0	1019	8	0	5	False
19/06/2018 23.00	12	4	256	0	2	0	1019	8	0	5	False
20/06/2018 00.00	12	4	247	0	2	0	1018	9	0	0	False
20/06/2018 01.00	11	4	239	0	2	0	1018	9	0	0	False
20/06/2018 02.00	12	3	227	0	3	0	1018	9	0	0	False
20/06/2018 03.00	12	4	218	0	4	0	1018	9	0	10	False
20/06/2018 04.00	12	3	207	0	12	0	1017	9	0	40	False
20/06/2018 05.00	12	3	197	0	13	0	1017	10	0	83	False
20/06/2018 06.00	13	4	192	0	13	0	1016	10	0	92	False
20/06/2018 07.00	13	4	171	0	12	1	1015	10	0	72	False
20/06/2018 08.00	13	5	179	0	12	1	1014	11	0	41	False
20/06/2018 09.00	15	7	199	0	12	2	1012	13	0	50	False
