StartDateTime;Temperature;WindSpeed;WindDirection;SunHour;Condition;UltravioletIndex;MeanSeaLevelPressure;DewPoint;Humidity;PrecipitationProbability;IsHistoricalEstimated;
21-02-2019 03:00:00;6,58;7;256,003;0;13;0;1025,45;0;0;0;False;
21-02-2019 04:00:00;6,91;7;256,003;0;13;0;1025,97;0;0;0;False;
21-02-2019 05:00:00;6,91;7;256,003;0;13;0;1025,97;0;0;0;False;
21-02-2019 06:00:00;7,24;7;274,007;0;13;0;1026,49;0;0;0;False;
21-02-2019 07:00:00;7,55;7;274,007;0;13;0;1027,42;0;0;0;False;
21-02-2019 08:00:00;7,55;7;274,007;0;13;0;1027,42;0;0;0;False;
21-02-2019 09:00:00;7,86;6;300,005;0;13;0;1028,35;0;0;0;False;
21-02-2019 10:00:00;6,935;5;300,005;0;13;0;1029,93;0;0;0;False;
21-02-2019 11:00:00;6,935;5;300,005;0;13;0;1029,93;0;0;0;False;
21-02-2019 12:00:00;7,01;5;324,5;0;13;0;1016,37;0;0;0;False;
21-02-2019 13:00:00;5,79;5;324,5;0;13;0;1018,01;0;0;0;False;
21-02-2019 14:00:00;5,79;5;324,5;0;13;0;1018,01;0;0;0;False;
21-02-2019 15:00:00;4,57;5;343,001;0;13;0;1019,65;0;0;0;False;
21-02-2019 16:00:00;4,61;5;343,001;0;13;0;1021,45;0;0;0;False;
21-02-2019 17:00:00;4,61;5;343,001;0;13;0;1021,45;0;0;0;False;
21-02-2019 18:00:00;4,65;5;27,0024;0;13;0;1024,98;0;0;0;False;
21-02-2019 19:00:00;4,08;6;27,0024;0;13;0;1027,405;0;0;0;False;
21-02-2019 20:00:00;4,08;6;27,0024;0;13;0;1027,405;0;0;0;False;
21-02-2019 21:00:00;3,51;7;101,5;0;13;0;1029,83;0;0;0;False;
21-02-2019 22:00:00;3,05;7;101,5;0;13;0;1031,74;0;0;0;False;
21-02-2019 23:00:00;3,05;7;101,5;0;13;0;1031,74;0;0;0;False;
22-02-2019 00:00:00;2,59;6;115,502;0;13;0;1033,65;0;0;0;False;
22-02-2019 01:00:00;2,24;6;115,502;0;13;0;1035,13;0;0;0;False;
22-02-2019 02:00:00;2,24;6;115,502;0;13;0;1035,13;0;0;0;False;
22-02-2019 03:00:00;1,89;6;129;0;13;0;1036,61;0;0;0;False;
22-02-2019 04:00:00;1,925;6;129;0;13;0;1037,895;0;0;0;False;
22-02-2019 05:00:00;1,925;6;129;0;13;0;1037,895;0;0;0;False;
22-02-2019 06:00:00;1,96;6;144,002;0;3;0;1039,18;0;0;0;False;
22-02-2019 07:00:00;2,145;6;144,002;0;3;0;1040,145;0;0;0;False;
22-02-2019 08:00:00;2,145;6;144,002;0;3;0;1040,145;0;0;0;False;
22-02-2019 09:00:00;2,33;6;157,5;0;3;0;1041,11;0;0;0;False;
22-02-2019 10:00:00;2,45;5;157,5;0;3;0;1041,42;0;0;0;False;
22-02-2019 11:00:00;2,45;5;157,5;0;3;0;1041,42;0;0;0;False;
22-02-2019 12:00:00;2,76;5;175,5;0;2;0;1041,72;0;0;0;False;
22-02-2019 13:00:00;2,45;5;175,5;0;2;0;1041,965;0;0;0;False;
22-02-2019 14:00:00;2,45;5;175,5;0;2;0;1041,965;0;0;0;False;
22-02-2019 15:00:00;2,14;5;184,5;0;1;0;1042,21;0;0;0;False;
22-02-2019 16:00:00;1,81;5;184,5;0;1;0;1042,07;0;0;0;False;
22-02-2019 17:00:00;1,81;5;184,5;0;1;0;1042,07;0;0;0;False;
22-02-2019 18:00:00;1,48;5;194;0;1;0;1041,93;0;0;0;False;
22-02-2019 19:00:00;1,125;5;194;0;1;0;1041,865;0;0;0;False;
22-02-2019 20:00:00;1,125;5;194;0;1;0;1041,865;0;0;0;False;
22-02-2019 21:00:00;0,77;5;204;0;2;0;1041,8;0;0;0;False;
22-02-2019 22:00:00;0,64;5;204;0;2;0;1041,25;0;0;0;False;
22-02-2019 23:00:00;0,64;5;204;0;2;0;1041,25;0;0;0;False;
23-02-2019 00:00:00;0,51;5;212,501;0;2;0;1040,7;0;0;0;False;
23-02-2019 01:00:00;0,365;5;212,501;0;2;0;1040,095;0;0;0;False;
23-02-2019 02:00:00;0,365;5;212,501;0;2;0;1040,095;0;0;0;False;
23-02-2019 03:00:00;0,22;5;218,005;0;2;0;1039,49;0;0;0;False;
23-02-2019 04:00:00;0,875;5;218,005;0;2;0;1039,18;0;0;0;False;
23-02-2019 05:00:00;0,875;5;218,005;0;2;0;1039,18;0;0;0;False;
23-02-2019 06:00:00;1,53;5;223,001;0;2;0;1038,87;0;0;0;False;
23-02-2019 07:00:00;2,98;5;223,001;0;2;0;1038,725;0;0;0;False;
23-02-2019 08:00:00;2,98;5;223,001;0;2;0;1038,725;0;0;0;False;
23-02-2019 09:00:00;4,43;5;227,002;0;2;0;1038,58;0;0;0;False;
23-02-2019 10:00:00;5,135;4;227,002;0;2;0;1038,045;0;0;0;False;
23-02-2019 11:00:00;5,135;4;227,002;0;2;0;1038,045;0;0;0;False;
23-02-2019 12:00:00;5,84;4;223,501;0;2;0;1037,51;0;0;0;False;
23-02-2019 13:00:00;5,145;4;223,501;0;2;0;1037,185;0;0;0;False;
23-02-2019 14:00:00;5,145;4;223,501;0;2;0;1037,185;0;0;0;False;
23-02-2019 15:00:00;4,45;4;216,5;0;2;0;1036,86;0;0;0;False;
23-02-2019 16:00:00;3,86;4;216,5;0;2;0;1036,66;0;0;0;False;
23-02-2019 17:00:00;3,86;4;216,5;0;2;0;1036,66;0;0;0;False;
23-02-2019 18:00:00;3,27;5;229,001;0;1;0;1036,46;0;0;0;False;
23-02-2019 19:00:00;2,76;5;229,001;0;1;0;1036,265;0;0;0;False;
23-02-2019 20:00:00;2,76;5;229,001;0;1;0;1036,265;0;0;0;False;
23-02-2019 21:00:00;2,25;5;236,017;0;1;0;1036,07;0;0;0;False;
23-02-2019 22:00:00;2,16;5;236,017;0;1;0;1035,6;0;0;0;False;
23-02-2019 23:00:00;2,16;5;236,017;0;1;0;1035,6;0;0;0;False;
24-02-2019 00:00:00;2,07;5;238,501;0;1;0;1035,13;0;0;0;False;
24-02-2019 01:00:00;2,14;5;238,501;0;1;0;1034,865;0;0;0;False;
24-02-2019 02:00:00;2,14;5;238,501;0;1;0;1034,865;0;0;0;False;
24-02-2019 03:00:00;2,21;5;238,5;0;1;0;1034,6;0;0;0;False;
24-02-2019 04:00:00;3,11;5;238,5;0;1;0;1034,745;0;0;0;False;
24-02-2019 05:00:00;3,11;5;238,5;0;1;0;1034,745;0;0;0;False;
24-02-2019 06:00:00;4,01;6;248,001;0;1;0;1034,89;0;0;0;False;
24-02-2019 07:00:00;5,635;5;248,001;0;1;0;1034,935;0;0;0;False;
24-02-2019 08:00:00;5,635;5;248,001;0;1;0;1034,935;0;0;0;False;
24-02-2019 09:00:00;7,26;5;258,001;0;1;0;1034,98;0;0;0;False;
24-02-2019 10:00:00;7,615;5;258,001;0;1;0;1034,635;0;0;0;False;
24-02-2019 11:00:00;7,615;5;258,001;0;1;0;1034,635;0;0;0;False;
24-02-2019 12:00:00;7,97;5;255,001;0;1;0;1034,29;0;0;0;False;
24-02-2019 13:00:00;6,805;5;255,001;0;1;0;1034,62;0;0;0;False;
24-02-2019 14:00:00;6,805;5;255,001;0;1;0;1034,62;0;0;0;False;
24-02-2019 15:00:00;5,64;5;260,504;0;1;0;1034,95;0;0;0;False;
24-02-2019 16:00:00;4,865;5;260,504;0;1;0;1034,81;0;0;0;False;
24-02-2019 17:00:00;4,865;5;260,504;0;1;0;1034,81;0;0;0;False;
24-02-2019 18:00:00;4,09;5;256,5;0;1;0;1034,67;0;0;0;False;
24-02-2019 19:00:00;3,66;5;256,5;0;1;0;1034,555;0;0;0;False;
24-02-2019 20:00:00;3,66;5;256,5;0;1;0;1034,555;0;0;0;False;
24-02-2019 21:00:00;3,23;5;256,001;0;1;0;1034,44;0;0;0;False;
24-02-2019 22:00:00;3,085;5;256,001;0;1;0;1034,13;0;0;0;False;
24-02-2019 23:00:00;3,085;5;256,001;0;1;0;1034,13;0;0;0;False;
25-02-2019 00:00:00;2,94;6;252;0;1;0;1033,82;0;0;0;False;
25-02-2019 01:00:00;3,01;6;252;0;1;0;1033,415;0;0;0;False;
25-02-2019 02:00:00;3,01;6;252;0;1;0;1033,415;0;0;0;False;
25-02-2019 03:00:00;3,08;6;261,502;0;13;0;1033,01;0;0;0;False;
25-02-2019 04:00:00;3,965;6;261,502;0;13;0;1032,715;0;0;0;False;
25-02-2019 05:00:00;3,965;6;261,502;0;13;0;1032,715;0;0;0;False;
25-02-2019 06:00:00;4,85;6;261,505;0;13;0;1032,42;0;0;0;False;
25-02-2019 07:00:00;6,47;7;261,505;0;13;0;1032,075;0;0;0;False;
25-02-2019 08:00:00;6,47;7;261,505;0;13;0;1032,075;0;0;0;False;
25-02-2019 09:00:00;8,09;7;271,005;0;1;0;1031,73;0;0;0;False;
25-02-2019 10:00:00;8,225;8;271,005;0;1;0;1031,17;0;0;0;False;
25-02-2019 11:00:00;8,225;8;271,005;0;1;0;1031,17;0;0;0;False;
25-02-2019 12:00:00;8,36;8;276,504;0;2;0;1030,61;0;0;0;False;
25-02-2019 13:00:00;7,525;8;276,504;0;2;0;1030,64;0;0;0;False;
25-02-2019 14:00:00;7,525;8;276,504;0;2;0;1030,64;0;0;0;False;
25-02-2019 15:00:00;6,69;8;282;0;1;0;1030,67;0;0;0;False;
25-02-2019 16:00:00;6,495;7;282;0;1;0;1030,515;0;0;0;False;
25-02-2019 17:00:00;6,495;7;282;0;1;0;1030,515;0;0;0;False;
25-02-2019 18:00:00;6,3;7;279,5;0;1;0;1030,36;0;0;0;False;
25-02-2019 19:00:00;6,145;6;279,5;0;1;0;1030,3;0;0;0;False;
25-02-2019 20:00:00;6,145;6;279,5;0;1;0;1030,3;0;0;0;False;
25-02-2019 21:00:00;5,99;6;278,002;0;2;0;1030,24;0;0;0;False;
25-02-2019 22:00:00;6,32;6;278,002;0;2;0;1029,775;0;0;0;False;
25-02-2019 23:00:00;6,32;6;278,002;0;2;0;1029,775;0;0;0;False;
26-02-2019 00:00:00;6,65;7;276,505;0;2;0;1029,31;0;0;0;False;
26-02-2019 01:00:00;6,53;7;276,505;0;2;0;1028,805;0;0;0;False;
26-02-2019 02:00:00;6,53;7;276,505;0;2;0;1028,805;0;0;0;False;
26-02-2019 03:00:00;6,41;7;270,5;0;2;0;1028,3;0;0;0;False;
26-02-2019 04:00:00;7,03;7;270,5;0;2;0;1028,065;0;0;0;False;
26-02-2019 05:00:00;7,03;7;270,5;0;2;0;1028,065;0;0;0;False;
26-02-2019 06:00:00;7,65;8;277,003;0;2;0;1027,83;0;0;0;False;
26-02-2019 07:00:00;8,96;7;277,003;0;2;0;1027,655;0;0;0;False;
26-02-2019 08:00:00;8,96;7;277,003;0;2;0;1027,655;0;0;0;False;
26-02-2019 09:00:00;10,27;7;280,001;0;1;0;1027,48;0;0;0;False;
26-02-2019 10:00:00;10,225;7;280,001;0;1;0;1027,33;0;0;0;False;
26-02-2019 11:00:00;10,225;7;280,001;0;1;0;1027,33;0;0;0;False;
26-02-2019 12:00:00;10,18;7;281,001;0;2;0;1027,18;0;0;0;False;
26-02-2019 13:00:00;9,18;7;281,001;0;2;0;1027,1;0;0;0;False;
26-02-2019 14:00:00;9,18;7;281,001;0;2;0;1027,1;0;0;0;False;
26-02-2019 15:00:00;8,18;7;284,502;0;2;0;1027,02;0;0;0;False;
26-02-2019 16:00:00;7,905;7;284,502;0;2;0;1026,48;0;0;0;False;
26-02-2019 17:00:00;7,905;7;284,502;0;2;0;1026,48;0;0;0;False;
26-02-2019 18:00:00;7,63;7;281,501;0;2;0;1025,94;0;0;0;False;
26-02-2019 19:00:00;7,49;8;281,501;0;2;0;1025,43;0;0;0;False;
26-02-2019 20:00:00;7,49;8;281,501;0;2;0;1025,43;0;0;0;False;
26-02-2019 21:00:00;7,35;8;279,502;0;2;0;1024,92;0;0;0;False;
26-02-2019 22:00:00;7,02;8;279,502;0;2;0;1024,24;0;0;0;False;
26-02-2019 23:00:00;7,02;8;279,502;0;2;0;1024,24;0;0;0;False;
27-02-2019 00:00:00;6,69;9;284,001;0;1;0;1023,56;0;0;0;False;
27-02-2019 01:00:00;6,375;8;284,001;0;1;0;1022,83;0;0;0;False;
27-02-2019 02:00:00;6,375;8;284,001;0;1;0;1022,83;0;0;0;False;
27-02-2019 03:00:00;6,06;8;287,004;0;1;0;1022,1;0;0;0;False;
27-02-2019 04:00:00;6,44;8;287,004;0;1;0;1021,655;0;0;0;False;
27-02-2019 05:00:00;6,44;8;287,004;0;1;0;1021,655;0;0;0;False;
27-02-2019 06:00:00;6,82;7;286,008;0;2;0;1021,21;0;0;0;False;
27-02-2019 07:00:00;7,65;7;286,008;0;2;0;1020,6;0;0;0;False;
27-02-2019 08:00:00;7,65;7;286,008;0;2;0;1020,6;0;0;0;False;
27-02-2019 09:00:00;8,48;7;283,503;0;2;0;1019,99;0;0;0;False;
27-02-2019 10:00:00;8,48;7;283,503;0;2;0;1019,99;0;0;0;False;
27-02-2019 11:00:00;8,48;7;283,503;0;2;0;1019,99;0;0;0;False;
27-02-2019 12:00:00;-2;4;211;0,345053271575725;0;-9998;-9998;-9998;0;-9998;True;
27-02-2019 13:00:00;-2;4;215;0,34257195665443;0;-9998;-9998;-9998;0;-9998;True;
27-02-2019 14:00:00;-2;4;217;0,326618935208086;0;-9998;-9998;-9998;0;-9998;True;
27-02-2019 15:00:00;-2;4;222;0,307897269185419;0;-9998;-9998;-9998;0;-9998;True;
27-02-2019 16:00:00;-2;4;226;0,290483356133151;0;-9998;-9998;-9998;0;-9998;True;
27-02-2019 17:00:00;-2;4;222;0;0;-9998;-9998;-9998;0;-9998;True;
27-02-2019 18:00:00;-3;4;217;0;0;-9998;-9998;-9998;0;-9998;True;
27-02-2019 19:00:00;-3;4;230;0;0;-9998;-9998;-9998;0;-9998;True;
27-02-2019 20:00:00;-2;4;239;0;0;-9998;-9998;-9998;0;-9998;True;
27-02-2019 21:00:00;-2;5;240;0;0;-9998;-9998;-9998;0;-9998;True;
27-02-2019 22:00:00;-2;5;242;0;0;-9998;-9998;-9998;0;-9998;True;
27-02-2019 23:00:00;-2;5;244;0;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 00:00:00;-2;5;248;0;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 01:00:00;-2;5;247;0;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 02:00:00;-2;5;246;0;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 03:00:00;-2;5;246;0;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 04:00:00;-3;5;242;0;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 05:00:00;-3;5;238;0;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 06:00:00;-3;5;233;0,257714472116318;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 07:00:00;-2;6;232;0,277446068444281;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 08:00:00;-2;6;230;0,315941210800881;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 09:00:00;-1;6;228;0,401752456143803;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 10:00:00;-1;6;228;0,448640549493451;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 11:00:00;0;7;227;0,486173232450625;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 12:00:00;0;7;227;0,384773368956928;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 13:00:00;0;7;226;0,381743626263564;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 14:00:00;0;7;225;0,362563894764837;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 15:00:00;1;7;224;0,340307110151732;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 16:00:00;0;7;223;0,327001621566839;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 17:00:00;0;7;223;0;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 18:00:00;0;7;223;0;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 19:00:00;-1;7;224;0;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 20:00:00;-1;7;226;0;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 21:00:00;-1;7;227;0;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 22:00:00;-1;7;229;0;0;-9998;-9998;-9998;0;-9998;True;
28-02-2019 23:00:00;-1;6;231;0;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 00:00:00;-1;6;218;0;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 01:00:00;-2;6;221;0;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 02:00:00;-2;6;225;0;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 03:00:00;-2;6;228;0;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 04:00:00;-2;6;231;0;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 05:00:00;-2;6;233;0;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 06:00:00;-2;6;236;0,27332824227055;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 07:00:00;-2;6;236;0,276099209511304;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 08:00:00;-2;6;235;0,280344310776599;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 09:00:00;-2;6;229;0,285603181502981;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 10:00:00;-1;6;231;0,281445791387976;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 11:00:00;-1;6;235;0,32430027126677;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 12:00:00;0;6;242;0,303782865687277;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 13:00:00;0;6;242;0,304631763178026;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 14:00:00;0;6;239;0,307742974541905;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 15:00:00;0;6;231;0,308100574672565;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 16:00:00;0;6;232;0,303427128427128;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 17:00:00;0;6;233;0;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 18:00:00;-1;6;234;0;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 19:00:00;-1;6;235;0;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 20:00:00;-2;6;235;0;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 21:00:00;-2;6;235;0;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 22:00:00;-2;6;234;0;0;-9998;-9998;-9998;0;-9998;True;
01-03-2019 23:00:00;-2;6;232;0;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 00:00:00;-2;6;227;0;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 01:00:00;-2;6;224;0;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 02:00:00;-2;6;220;0;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 03:00:00;-2;6;217;0;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 04:00:00;-2;6;219;0;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 05:00:00;-2;6;221;0;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 06:00:00;-2;6;222;0,287215357524051;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 07:00:00;-2;6;233;0,290093921644313;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 08:00:00;-2;6;230;0,292538021371995;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 09:00:00;-1;6;221;0,293526448990528;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 10:00:00;-1;6;222;0,290261443332961;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 11:00:00;-1;7;219;0,305566187908142;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 12:00:00;-1;6;205;0,242219937284213;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 13:00:00;-1;6;210;0,242797215138674;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 14:00:00;0;7;218;0,245996661889023;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 15:00:00;0;7;225;0,248818208258714;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 16:00:00;-1;7;220;0,250608875128999;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 17:00:00;-1;7;212;0;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 18:00:00;-1;7;205;0;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 19:00:00;-1;7;193;0;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 20:00:00;-2;7;189;0;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 21:00:00;-2;7;192;0;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 22:00:00;-2;7;195;0;0;-9998;-9998;-9998;0;-9998;True;
02-03-2019 23:00:00;-2;7;197;0;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 00:00:00;-3;6;198;0;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 01:00:00;-3;6;197;0;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 02:00:00;-3;6;195;0;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 03:00:00;-3;6;194;0;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 04:00:00;-3;6;194;0;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 05:00:00;-3;7;195;0;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 06:00:00;-3;7;195;0,543307645724961;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 07:00:00;-2;7;196;0,555723828892308;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 08:00:00;-2;7;196;0,583716375265594;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 09:00:00;-2;7;197;0,653142407601261;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 10:00:00;-1;7;197;0,694833913730076;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 11:00:00;-1;7;197;0,675564910740224;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 12:00:00;-1;7;198;0,512361841117978;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 13:00:00;-1;7;195;0,50835827478601;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 14:00:00;-1;7;193;0,483925065086595;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 15:00:00;-1;7;190;0,456092730841254;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 16:00:00;-1;7;188;0,441150878627059;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 17:00:00;-2;6;186;0;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 18:00:00;-2;6;184;0;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 19:00:00;-2;6;185;0;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 20:00:00;-3;6;186;0;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 21:00:00;-3;5;188;0;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 22:00:00;-3;5;191;0;0;-9998;-9998;-9998;0;-9998;True;
03-03-2019 23:00:00;-3;6;194;0;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 00:00:00;-3;5;193;0;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 01:00:00;-3;5;192;0;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 02:00:00;-3;5;191;0;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 03:00:00;-3;6;190;0;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 04:00:00;-3;6;189;0;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 05:00:00;-3;5;188;0;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 06:00:00;-3;5;186;0,488531014920514;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 07:00:00;-3;6;184;0,493017551409121;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 08:00:00;-2;6;183;0,501284310000676;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 09:00:00;-2;6;181;0,507017005963021;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 10:00:00;-2;6;180;0,496283189255982;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 11:00:00;-1;6;179;0,513239127704382;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 12:00:00;-1;6;179;0,327382266525824;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 13:00:00;-1;6;176;0,324786252333745;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 14:00:00;-1;6;173;0,309005213522877;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 15:00:00;-1;5;171;0,290720599186402;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 16:00:00;-2;5;174;0,281288750720207;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 17:00:00;-2;5;177;0;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 18:00:00;-2;5;153;0;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 19:00:00;-3;5;164;0;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 20:00:00;-3;5;188;0;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 21:00:00;-3;5;182;0;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 22:00:00;-3;5;188;0;0;-9998;-9998;-9998;0;-9998;True;
04-03-2019 23:00:00;-3;5;186;0;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 00:00:00;-3;5;174;0;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 01:00:00;-3;5;173;0;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 02:00:00;-3;5;172;0;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 03:00:00;-3;6;170;0;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 04:00:00;-3;6;171;0;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 05:00:00;-3;6;171;0;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 06:00:00;-3;6;173;0,351989420371055;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 07:00:00;-3;6;174;0,354812752788776;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 08:00:00;-2;6;176;0,360668000843174;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 09:00:00;-2;6;177;0,373455230684668;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 10:00:00;-1;6;178;0,379289771746339;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 11:00:00;-1;6;181;0,345603527914292;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 12:00:00;-1;5;177;0,236936131160463;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 13:00:00;-1;5;175;0,235504750377635;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 14:00:00;-1;5;182;0,226946860907868;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 15:00:00;-1;5;183;0,217141123637014;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 16:00:00;-1;5;178;0,212481854997492;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 17:00:00;-1;4;180;0;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 18:00:00;-2;4;172;0;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 19:00:00;-2;4;171;0;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 20:00:00;-2;5;174;0;0;-9998;-9998;-9998;0;-9998;True;
05-03-2019 21:00:00;-2;5;178;0;0;-9998;-9998;-9998;0;-9998;True;
